account,date,year,month,week_num,week_day,test,subject,platform,image,header,footer,interest,behavior,demographic,utm,vert,product,lookalike,audience,budget,spend,impressions,clicks,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,backend_1,backend_2,backend_3,backend_4,backend_5,backend_6,backend_7,backend_8,backend_9,backend_10,event_10_revenue
ACCOUNT X,2016-01-13,2016,1,2,2,30,hed,dtm,blob,get_hired,start_you,none,look1_e_sibmarketing,18-64,30.21a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,52.17,2366,9,14,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-13,2016,1,2,2,30,hed,dtm,blob,get_hired,start_you,none,look1_e_designstudents,18-64,30.36a,0,0,none,none/look1_e_designstudents/18-64/none,0,1.16,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-13,2016,1,2,2,30,hed,dtm,blob,its_never,start_you,none,look1_e_sibdesign,18-64,30.8a,0,0,none,none/look1_e_sibdesign/18-64/none,0,4.39,265,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-13,2016,1,2,2,30,hed,dtm,blob,its_never,start_you,none,look1_e_sibmarketing,18-64,30.23a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,10.81,893,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-13,2016,1,2,2,30,hed,dtm,blob,its_never,start_you,none,look1_e_designstudents,18-64,30.38a,0,0,none,none/look1_e_designstudents/18-64/none,0,0.74,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-13,2016,1,2,2,30,hed,dtm,blob,ready_to,start_you,none,look1_e_sibdesign,18-64,30.14a,0,0,none,none/look1_e_sibdesign/18-64/none,0,2.12,240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-13,2016,1,2,2,30,hed,dtm,blob,ready_to,start_you,none,look1_e_sibmarketing,18-64,30.29a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,6,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-13,2016,1,2,2,30,hed,dtm,blob,ready_to,start_you,none,look1_e_designstudents,18-64,30.44a,0,0,none,none/look1_e_designstudents/18-64/none,0,8.27,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-13,2016,1,2,2,30,hed,dtm,blob,we_all,start_you,none,look1_e_sibmarketing,18-64,30.27a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,7.05,383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,we_all,start_you,none,look1_e_sibmarketing,18-64,30.27a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,35.96,2766,10,11,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,we_all,start_you,none,look1_e_designstudents,18-64,30.42a,0,0,none,none/look1_e_designstudents/18-64/none,0,19.4,1649,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,your_path,start_you,none,look1_e_sibdesign,18-64,30.5a,0,0,none,none/look1_e_sibdesign/18-64/none,0,20.04,1551,5,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,your_path,start_you,none,look1_e_sibmarketing,18-64,30.20a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,31.83,2604,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,your_path,start_you,none,look1_e_designstudents,18-64,30.35a,0,0,none,none/look1_e_designstudents/18-64/none,0,9.99,879,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,90,retarg,m,blob,blob,blob,none,submitpartialinfo-nosubmitapp180,18+,90.5a,0,0,none,none/submitpartialinfo-nosubmitapp180/18+/none,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,we_all,start_you,none,look1_e_sibdesign,18-64,30.12a,0,0,none,none/look1_e_sibdesign/18-64/none,0,24.75,1949,5,4,0,0,0,1,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,90,retarg,m,blob,blob,blob,none,wholesite180,18+,90.1a,0,0,none,none/wholesite180/18+/none,0,8.26,612,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,91,retarg,m,blob,blob,blob,none,openapp-nosubmitpartialinfo180,18+,91.6a,0,0,none,none/openapp-nosubmitpartialinfo180/18+/none,0,8.06,358,2,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,91,retarg,m,blob,blob,blob,none,submitpartialinfo-nosubmitapp180,18+,91.7a,0,0,none,none/submitpartialinfo-nosubmitapp180/18+/none,0,0.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,91,retarg,m,blob,blob,uniquely,none,landed-nomql180,18+,91.1a,0,0,none,none/landed-nomql180/18+/none,0,8.33,655,8,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,91,retarg,m,blob,blob,blob,none,mql-noopenapp180,18+,91.5a,0,0,none,none/mql-noopenapp180/18+/none,0,7.43,205,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,ready_to,start_you,none,look1_e_designstudents,18-64,30.44a,0,0,none,none/look1_e_designstudents/18-64/none,0,12.34,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,ready_to,start_you,none,look1_e_sibmarketing,18-64,30.29a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,21.83,1508,6,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,ready_to,start_you,none,look1_e_sibdesign,18-64,30.14a,0,0,none,none/look1_e_sibdesign/18-64/none,0,23.42,2118,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,change_your,start_you,none,look1_e_sibdesign,18-64,30.4a,0,0,none,none/look1_e_sibdesign/18-64/none,0,4.85,412,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,change_your,start_you,none,look1_e_sibmarketing,18-64,30.19a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,1.73,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,change_your,start_you,none,look1_e_designstudents,18-64,30.34a,0,0,none,none/look1_e_designstudents/18-64/none,0,2.5,248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,get_hired,start_you,none,look1_e_sibdesign,18-64,30.6a,0,0,none,none/look1_e_sibdesign/18-64/none,0,24.74,2182,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,get_hired,start_you,none,look1_e_sibmarketing,18-64,30.21a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,39.07,2210,9,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-14,2016,1,2,3,30,hed,dtm,blob,get_hired,start_you,none,look1_e_designstudents,18-64,30.36a,0,0,none,none/look1_e_designstudents/18-64/none,0,9.07,777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,get_hired,start_you,none,look1_e_sibdesign,18-64,30.6a,0,0,none,none/look1_e_sibdesign/18-64/none,0,19.32,1439,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,get_hired,start_you,none,look1_e_sibmarketing,18-64,30.21a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,39.07,2550,14,12,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,get_hired,start_you,none,look1_e_designstudents,18-64,30.36a,0,0,none,none/look1_e_designstudents/18-64/none,0,10.43,951,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,ready_to,start_you,none,look1_e_sibdesign,18-64,30.14a,0,0,none,none/look1_e_sibdesign/18-64/none,0,24.75,1732,1,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,ready_to,start_you,none,look1_e_sibmarketing,18-64,30.29a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,39.07,2437,4,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,ready_to,start_you,none,look1_e_designstudents,18-64,30.44a,0,0,none,none/look1_e_designstudents/18-64/none,0,14.55,1186,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,we_all,start_you,none,look1_e_sibdesign,18-64,30.12a,0,0,none,none/look1_e_sibdesign/18-64/none,0,24.75,2083,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,start_you,none,look1_p_mql,24-64,8.3a,0,0,none,none/look1_p_mql/24-64/none,0,29.89,1837,9,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,start_you,none,look1_p_openapp,18-23,8.17a,0,0,none,none/look1_p_openapp/18-23/none,0,4.37,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,start_your,none,look1_e_allemail,24-64,8.1a,0,0,none,none/look1_e_allemail/24-64/none,0,6.06,492,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,your_career,start_you,none,look1_e_sibdev,18-64,8.10a,0,0,none,none/look1_e_sibdev/18-64/none,0,6.29,564,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,your_career,start_you,none,look1_e_allemail,18-23,8.14a,0,0,none,none/look1_e_allemail/18-23/none,0,3.57,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,your_career,start_you,none,look1_p_openapp,24-64,8.4a,0,0,none,none/look1_p_openapp/24-64/none,0,5.37,394,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,start_you,none,look1_p_mql,18-23,8.16a,0,0,none,none/look1_p_mql/18-23/none,0,3.01,428,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,start_you,none,look1_l_startup,24-64,8.5a,0,0,none,none/look1_l_startup/24-64/none,0,21.58,1741,5,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,start_you,none,look1_e_sibeveryone,24-64,8.2a,0,0,none,none/look1_e_sibeveryone/24-64/none,0,2.21,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,we_all,start_you,none,look1_e_sibmarketing,18-64,30.27a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,20.04,1354,4,15,0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,we_all,start_you,none,look1_e_designstudents,18-64,30.42a,0,0,none,none/look1_e_designstudents/18-64/none,0,15.19,1176,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,your_path,start_you,none,look1_e_sibdesign,18-64,30.5a,0,0,none,none/look1_e_sibdesign/18-64/none,0,24.75,1513,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,your_path,start_you,none,look1_e_sibmarketing,18-64,30.20a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,13.48,1170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,30,hed,dtm,blob,your_path,start_you,none,look1_e_designstudents,18-64,30.35a,0,0,none,none/look1_e_designstudents/18-64/none,0,13.24,961,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,90,retarg,m,blob,blob,blob,none,submitpartialinfo-nosubmitapp180,18+,90.5a,0,0,none,none/submitpartialinfo-nosubmitapp180/18+/none,0,0.18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,90,retarg,m,blob,blob,blob,none,wholesite180,18+,90.1a,0,0,none,none/wholesite180/18+/none,0,2.97,243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,91,retarg,m,blob,blob,blob,none,mql-noopenapp180,18+,91.5a,0,0,none,none/mql-noopenapp180/18+/none,0,5.4,173,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,91,retarg,m,blob,blob,blob,none,openapp-nosubmitpartialinfo180,18+,91.6a,0,0,none,none/openapp-nosubmitpartialinfo180/18+/none,0,7.49,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,91,retarg,m,blob,blob,blob,none,submitpartialinfo-nosubmitapp180,18+,91.7a,0,0,none,none/submitpartialinfo-nosubmitapp180/18+/none,0,0.13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,91,retarg,m,blob,blob,uniquely,none,landed-nomql180,18+,91.1a,0,0,none,none/landed-nomql180/18+/none,0,8.32,606,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,expert_train,none,look1_e_sibeveryone,18-23,8.15a,0,0,none,none/look1_e_sibeveryone/18-23/none,0,1.78,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,expert_train,none,look1_l_startup,18-23,8.18a,0,0,none,none/look1_l_startup/18-23/none,0,3.32,350,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,start_you,none,look1_e_devstudents,18-64,8.11a,0,0,none,none/look1_e_devstudents/18-64/none,0,4.66,365,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,start_you,none,look1_e_marketingstudents,18-64,8.6a,0,0,none,none/look1_e_marketingstudents/18-64/none,0,6.81,498,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-15,2016,1,2,4,8,aud,dtm,blob,blob,start_you,none,look1_e_sales,18-64,8.13a,0,0,none,none/look1_e_sales/18-64/none,0,4.3,387,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,get_hired,start_you,none,look1_e_sibdesign,18-64,30.6a,0,0,none,none/look1_e_sibdesign/18-64/none,0,6.07,466,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,get_hired,start_you,none,look1_e_sibmarketing,18-64,30.21a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,35.68,2570,16,15,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,get_hired,start_you,none,look1_e_designstudents,18-64,30.36a,0,0,none,none/look1_e_designstudents/18-64/none,0,1.38,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,ready_to,start_you,none,look1_e_sibdesign,18-64,30.14a,0,0,none,none/look1_e_sibdesign/18-64/none,0,24.75,1418,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,ready_to,start_you,none,look1_e_sibmarketing,18-64,30.29a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,39.07,2013,7,7,0,0,0,6,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,ready_to,start_you,none,look1_e_designstudents,18-64,30.44a,0,0,none,none/look1_e_designstudents/18-64/none,0,3.08,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,we_all,start_you,none,look1_e_sibdesign,18-64,30.12a,0,0,none,none/look1_e_sibdesign/18-64/none,0,24.75,2189,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,we_all,start_you,none,look1_e_sibmarketing,18-64,30.27a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,6.8,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,we_all,start_you,none,look1_e_designstudents,18-64,30.42a,0,0,none,none/look1_e_designstudents/18-64/none,0,16.68,936,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,your_path,start_you,none,look1_e_sibdesign,18-64,30.5a,0,0,none,none/look1_e_sibdesign/18-64/none,0,24.75,1305,9,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,your_path,start_you,none,look1_e_sibmarketing,18-64,30.20a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,0.77,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,30,hed,dtm,blob,your_path,start_you,none,look1_e_designstudents,18-64,30.35a,0,0,none,none/look1_e_designstudents/18-64/none,0,2.64,219,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,90,retarg,m,blob,blob,blob,none,submitpartialinfo-nosubmitapp180,18+,90.5a,0,0,none,none/submitpartialinfo-nosubmitapp180/18+/none,0,0.1,8,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,your_career,start_you,none,look1_p_openapp,24-64,8.4a,0,0,none,none/look1_p_openapp/24-64/none,0,7.85,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,your_career,start_you,none,look1_e_allemail,18-23,8.14a,0,0,none,none/look1_e_allemail/18-23/none,0,6.78,712,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,start_your,none,look1_e_allemail,24-64,8.1a,0,0,none,none/look1_e_allemail/24-64/none,0,6.81,490,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,90,retarg,m,blob,blob,blob,none,wholesite180,18+,90.1a,0,0,none,none/wholesite180/18+/none,0,0.61,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,91,retarg,m,blob,blob,blob,none,mql-noopenapp180,18+,91.5a,0,0,none,none/mql-noopenapp180/18+/none,0,4.52,164,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,91,retarg,m,blob,blob,blob,none,openapp-nosubmitpartialinfo180,18+,91.6a,0,0,none,none/openapp-nosubmitpartialinfo180/18+/none,0,7.21,425,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,91,retarg,m,blob,blob,blob,none,submitpartialinfo-nosubmitapp180,18+,91.7a,0,0,none,none/submitpartialinfo-nosubmitapp180/18+/none,0,0.13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,91,retarg,m,blob,blob,uniquely,none,landed-nomql180,18+,91.1a,0,0,none,none/landed-nomql180/18+/none,0,2.69,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,expert_train,none,look1_e_sibeveryone,18-23,8.15a,0,0,none,none/look1_e_sibeveryone/18-23/none,0,3.46,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,expert_train,none,look1_l_startup,18-23,8.18a,0,0,none,none/look1_l_startup/18-23/none,0,3.52,344,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,start_you,none,look1_e_devstudents,18-64,8.11a,0,0,none,none/look1_e_devstudents/18-64/none,0,17.44,1453,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,start_you,none,look1_e_marketingstudents,18-64,8.6a,0,0,none,none/look1_e_marketingstudents/18-64/none,0,6.81,513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,start_you,none,look1_e_sibeveryone,24-64,8.2a,0,0,none,none/look1_e_sibeveryone/24-64/none,0,6.58,791,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,start_you,none,look1_e_sales,18-64,8.13a,0,0,none,none/look1_e_sales/18-64/none,0,12.97,792,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,start_you,none,look1_l_startup,24-64,8.5a,0,0,none,none/look1_l_startup/24-64/none,0,18.56,1363,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,start_you,none,look1_p_mql,18-23,8.16a,0,0,none,none/look1_p_mql/18-23/none,0,7.04,742,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,start_you,none,look1_p_mql,24-64,8.3a,0,0,none,none/look1_p_mql/24-64/none,0,45.06,3099,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,blob,start_you,none,look1_p_openapp,18-23,8.17a,0,0,none,none/look1_p_openapp/18-23/none,0,6.11,606,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-16,2016,1,2,5,8,aud,dtm,blob,your_career,start_you,none,look1_e_sibdev,18-64,8.10a,0,0,none,none/look1_e_sibdev/18-64/none,0,10.27,604,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-17,2016,1,2,6,30,hed,dtm,blob,get_hired,start_you,none,look1_e_sibdesign,18-64,30.6a,0,0,none,none/look1_e_sibdesign/18-64/none,0,5.5,496,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACCOUNT X,2016-01-17,2016,1,2,6,30,hed,dtm,blob,get_hired,start_you,none,look1_e_sibmarketing,18-64,30.21a,0,0,none,none/look1_e_sibmarketing/18-64/none,0,39.07,3631,24,19,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
